StockistID,StockistName,StockistRetailerGroupID,StockistSiteId,StockistWebsiteUrl,StockistPhone,StockistFax,StockistEmail,StockistAddressLine1,StockistSuburb,StockistPostcode,StockistStateId,StockistCountryId,StockistLatitude,StockistLongitude,StockistGUID,StockistLastModified,StockistLoyalty,ShowInSelector,ShowLeadGeneration
338,Forty Winks Belrose,11,5,www.fortywinks.com.au,02 9986 2066,02 9986 2096,belrose@fortywinks.com.au,3/1 Niangala Close,Belrose,2085,121,284,-33.7044487,151.2127380,33d3c2f2-5b15-4bb0-8c8e-00af3a691cc2,1/11/2015 8:32:54 PM,True,True,False
384,Forty Winks Bendigo,11,5,www.fortywinks.com.au,03 5442 4298,03 5442 1265,bendigo@fortywinksbendigo.com.au,127 Mollison Street,Bendigo,3550,125,284,-36.7629509,144.2834930,50352919-9535-4f45-af62-86a78d6393b0,1/11/2015 8:33:21 PM,True,True,False
339,Forty Winks Bennetts Green,11,5,www.fortywinks.com.au,02 4948 4377,02 4948 4577,bennettsgreen@winks.com.au,2 Abdon Close,Bennetts Green,2289,121,284,-32.9954681,151.6900940,46b6ff41-1141-4d86-b333-792be4e81f98,1/11/2015 8:33:55 PM,True,True,False
919,Forty Winks Brighton,11,5,www.fortywinks.com.au,03 9576 5100,03 9576 5199,moorabbin@fortywinks.com.au,867 Nepean Hwy  ,Bentleigh,3204,125,284,-37.9275160,145.0295640,d7c86a74-a535-4ff5-b870-6683071a568e,1/11/2015 8:46:28 PM,True,True,False
418,Forty Winks Bunbury,11,5,www.fortywinks.com.au,08 9791 9994,08 9791 9993,bunbury1@fortywinks.com.au ,"Shop 3, 175-181 Blair Street",Bunbury,6230,126,284,-33.3381729,115.6475449,de2a9492-6886-495e-99d8-903ac556a9c8,1/11/2015 8:47:12 PM,True,True,False
1313,Forty Winks Bundaberg,11,5,www.fortywinks.com.au,07 4151 7992,,sales.bundaberg@fortywinks.com.au,"Lot 1, 42-44 Johanna Blvd",Kensington,4670,122,284,-24.8923346,152.3224277,9e0f78fe-8369-42de-9ba3-07668fe87068,8/2/2016 12:06:43 AM,True,True,False
362,Forty Winks Bundall,11,5,www.fortywinks.com.au,07 5531 5470,07 5570 1291,bundall@fortywinks.com.au,64 Bundall Road,Bundall,4217,122,284,-28.0086536,153.4123993,459d5bfa-0cc8-433e-80aa-a1facdce806e,11/3/2016 1:55:49 AM,True,True,False
831,Forty Winks Busselton,11,5,www.fortywinks.com.au,08 9751 4566,08 9751 4126,busselton@fortywinks.com.au,"Showroom 8, 24-26 Bussell Highway,",Bussellton,6280,126,284,-33.6522980,115.3442060,5d793441-c878-4ce9-a580-c23373b0b142,1/11/2015 8:49:59 PM,True,True,False
363,Forty Winks Cairns,11,5,www.fortywinks.com.au,07 4031 1855,07 4031 0422,sales@sandman.net.au,206 Mulgrave Road,Cairns,4870,122,284,-16.9370079,145.7514954,4222dff9-f3ad-449f-8d42-257835f640eb,1/11/2015 8:52:15 PM,True,True,False
340,Forty Winks Campbelltown,11,5,www.fortywinks.com.au,02 4625 7288,02 4625 7467,campbelltownsales@forrtywinks.com.au,"Shop 6, 24 Blaxland Road",Campbelltown,2560,121,284,-34.0552902,150.8210144,398259c4-456c-4994-b853-97e0011358f3,1/11/2015 8:53:03 PM,True,True,False
413,Forty Winks Cannington,11,5,www.fortywinks.com.au,08 9451 9333,08 9451 9344,cannington@fortywinks.com.au,"Shop 21, 21 William Street",Cannington,6107,126,284,-32.0712357,115.8929672,a88f021b-fa1e-400b-8ae7-d533a4b9bdb5,2/9/2015 12:26:20 AM,True,True,False
364,Forty Winks Capalaba,11,5,www.fortywinks.com.au,07 3823 1777,07 3823 1617,capalaba@pacific.net.au,"Unit 5, 123 Redland Bay Road",Capalaba,4157,122,284,-27.5305271,153.1966553,23c39e55-01a7-4c62-a5d6-2f6d52a7e0a8,1/11/2015 8:54:31 PM,True,True,False
341,Forty Winks Caringbah,11,5,www.fortywinks.com.au,02 9542 7733,02 9542 7372,caringbah@fortywinks.com.au,"Shop 7-8 , Caringbah Supacenta, 220 Taren Point Road",Caringbah,2229,121,284,-34.0249329,151.1212006,c03b09a8-bf44-4cd4-83e9-1664bafd8b13,1/11/2015 8:55:20 PM,True,True,False
342,Forty Winks Castle Hill,11,5,www.fortywinks.com.au,02 9634 4788,02 9634 4755,castlehill@fortywinks.com.au,"Shop 6, Home Hub Hills, 18 Victoria Ave",Castle Hill,2154,121,284,-33.7261162,150.9763947,d45fef71-dc6b-4d7e-9d0a-a4e0f4d01751,1/11/2015 8:56:15 PM,True,True,False
920,Forty Winks Cheltenham,11,5,www.fortywinks.com.au,03 9583 6775,03 9583 4652,cheltenham@fortywinks.com.au,1244 Nepean Highway ,Cheltenham,3192,125,284,-37.9678930,145.0588440,0cfc8904-7ee8-4ef1-82a2-21e33a3851bf,1/11/2015 9:02:43 PM,True,True,False
385,Forty Winks Chirnside Park,11,5,www.fortywinks.com.au,03 9727 1666,03 9727 5166,cheltenham@fortywinks.com.au,"Chirnside Park Showroom Cntr, Unit 4, 286-288 Maroondah Hwy",Chirnside Park,3116,125,284,-37.7673492,145.3036041,84869960-c796-4ba5-b3a9-f8cf1e7949a3,1/11/2015 9:05:13 PM,True,True,False
414,Forty Winks Cockburn,11,5,www.fortywinks.com.au,08 9417 8900,08 9417 8511,cockburn@fortywinks.com.au,"Shop 12, 87 Armadale Road",Cockburn,6166,126,284,-32.1666679,115.8333359,36276838-cf7b-4ea3-a27a-f8a99e16d86d,1/11/2015 9:23:15 PM,True,True,False
343,Forty Winks Coffs Harbour,11,5,www.fortywinks.com.au,02 6651 8777,02 6651 8777,info@fortywinkscoffsharbour.com.au,"Shop 8, Home Base, 252 Pacific Highway",Coffs Harbour,2450,121,284,-30.2978630,153.1126251,48e69705-4e96-493c-9d44-10c61423d6ee,1/11/2015 9:23:59 PM,True,True,False
344,Forty Winks Crows Nest,11,5,www.fortywinks.com.au,02 9438 2377,02 9438 2539,crowsnest@fortywinks.com.au,575 Pacific Highway,Crows Nest,2065,121,284,-33.8244438,151.1981201,19827474-0166-417a-9722-3895cafa58c8,1/11/2015 9:24:25 PM,True,True,False
387,Forty Winks Dandenong,11,5,www.fortywinks.com.au,03 9794 9991,03 9706 8361,danwinks@bigpond.net.au,Cnr. Frankston Dandenong Road & Amberley Crescent,Dandenong,3175,125,284,-38.0022812,145.2177582,3ae9075d-6088-4fce-b0fe-3ddedfd05469,1/11/2015 9:24:58 PM,True,True,False
921,Forty Winks Darwin,11,5,www.fortywinks.com.au,08 8923 1118,08 8923 1128,connie.jape@jape.com.au,"Unit 2, Jape Homemaker Village West 356-362 Bagot Road,",Millner ,0810,128,284,-12.3917440,130.8568640,de509c95-f350-4823-83f9-d86fedaf52eb,1/11/2015 9:28:53 PM,True,True,False
345,Forty Winks Dubbo,11,5,www.fortywinks.com.au,02 6884 0220,02 6884 5245,fwdubbo@bigpond.com,"Shop 5, 195 Cobra Street",Dubbo,2830,121,284,-32.2572594,148.6234894,d74195d0-a321-42bf-89f3-b78aae22d0cc,1/11/2015 9:29:22 PM,True,True,False
388,Forty Winks Echuca,11,5,www.fortywinks.com.au,03 5482 4522,03 5482 5808,fortywinksechuca@bigpond.com,290 Hare Street,Echuca,3564,125,284,-36.1245117,144.7489319,ee3a58f7-b3f1-4525-a5a6-aeecb4335797,1/11/2015 9:29:51 PM,True,True,False
390,Forty Winks Eltham,11,5,www.fortywinks.com.au,03 9439 5655,03 9439 9663,eltham@fortywinks.com.au,32 Bridge Street,Eltham,3095,125,284,-37.7187614,145.1410370,c50d87ed-9e1b-405f-8efa-e42609cfa0e2,1/11/2015 9:31:22 PM,True,True,False
346,Forty Winks Erina,11,5,www.fortywinks.com.au,02 4367 8866,02 4367 8889,erina@winks.com.au,186 The Entrance Road,Erina,2250,121,284,-33.4359398,151.3852386,110e804c-350f-419a-9de1-995d1723e807,5/3/2016 8:17:14 PM,True,True,False
391,Forty Winks Fitzroy,11,5,www.fortywinks.com.au,03 9415 8077,03 9415 8377,fitzroy@fortywinks.com.au,163 Johnston Street,Fitzroy,3065,125,284,-37.7986260,144.9806366,34c30d64-2064-4957-adce-11b0b7e352d1,1/11/2015 9:38:20 PM,True,True,False
347,Forty Winks Forster,11,5,www.fortywinks.com.au,02 6555 7500,02 6555 7509,forster@fortywinks.com.au,89 The Lakes Way,Forster,2428,121,284,-32.2017784,152.5173950,fe2e47bf-28ab-4673-9053-a60f253f6741,1/11/2015 9:38:43 PM,True,True,False
365,Forty Winks Fortitude Valley,11,5,www.fortywinks.com.au,07 3852 6700,07 3852 4722,valley@fortywinks.com.au,Cnr. Ann & Wickham Streets,Fortitude Valley,4006,122,284,-27.4641895,153.0287933,d9477a7e-2e14-4ba2-9d3b-7fbfd80e0007,1/11/2015 9:39:17 PM,True,True,False
392,Forty Winks Frankston,11,5,www.fortywinks.com.au,03 9781 4566,03 9783 3799,frankston@fortywinks.com.au,"Shop 4, Frankston Power Centre, 111 Cranbourne Road",Frankston,3199,125,284,-38.1482124,145.1360168,2269db20-30d7-467a-a970-fe3af8c17f40,1/11/2015 9:40:32 PM,True,True,False
331,Forty Winks Fyshwick,11,5,www.fortywinks.com.au,02 6280 7333,02 6280 7297,fyshwick@fortywinks.com.au,139 Newcastle Street,Fyshwick,2609,120,284,-35.3274384,149.1758423,e634596b-cf7d-47f7-89bf-7748cf1f1a08,1/11/2015 9:41:17 PM,True,True,False
393,Forty Winks Geelong,11,5,www.fortywinks.com.au,03 5221 4399,03 5221 4562,geelong@fortywinks.com.au,Cnr Gheringhap & McKillop Street,Geelong,3220,125,284,-38.1522484,144.3553619,047d89c9-2fa7-435f-b0f2-bd4c60681c3e,1/11/2015 9:42:11 PM,True,True,False
377,Forty Winks Gepps Cross,11,5,www.fortywinks.com.au,08 8349 5811,08 8162 5112,geppscross@fortywinks.com.au,"Shop 5, Home HQ, 750 Main North Road",Gepps Cross,5094,123,284,-34.8376045,138.6077881,003e4328-73c5-42b4-bbf0-a4c0093dc688,1/11/2015 9:42:45 PM,True,True,False
415,Forty Winks Geraldton,11,5,www.fortywinks.com.au,08 9921 1900,08 9921 1811,geraldton@fortywinks.com.au,"Tenancy 5, Geraldton Homemaker Centre, 208-210 North West Coastal Highway",Geraldton,6530,126,284,-28.7805672,114.6253738,ee8c33e3-7491-4ce0-af94-f8de4190c931,1/11/2015 9:43:45 PM,True,True,False
394,Forty Winks Hawthorn,11,5,www.fortywinks.com.au,03 9818 5133,03 9818 5122,hawthorn@fortywinks.com.au,245 Burwood Rd,Hawthorn,3211,125,284,-37.8217239,145.0309753,9ff13f11-6c72-441c-818e-e1d28d387b71,1/11/2015 9:45:17 PM,True,True,False
366,Forty Winks Hervey Bay,11,5,www.fortywinks.com.au,07 4194 5099,07 4194 5199,,"Unit 1, 33-44 Maryborough-Hervey Bay Rd",Hervey Bay,4655,122,284,-25.2873268,152.8147583,6ef6abb5-670d-42d1-b5d8-f966771ce7a0,8/20/2015 1:35:36 AM,True,True,False
398,Forty Winks Highpoint,11,5,www.fortywinks.com.au,03 9317 9222,03 9317 8022,highpoint@fortywinks.com.au,"Shop 4, Highpoint Homemaker Centre, Rosamond Road",Maribyrnong,3032,125,284,-37.7777939,144.8851013,1327a9b5-93c4-4c60-8f46-d800219181aa,1/11/2015 9:49:22 PM,True,True,False
381,Forty Winks Hobart,11,5,www.fortywinks.com.au,03 6231 1755,03 6234 9976,hobart@fortywinkstas.com.au,174 Elizabeth Street,Hobart,7000,124,284,-42.8794823,147.3222046,71dfe712-fff3-4747-8c45-e9f0d62da413,1/11/2015 9:49:51 PM,True,True,False
395,Forty Winks Hoppers Crossing,11,5,www.fortywinks.com.au,03 9749 4292,03 9749 4960,Hopperscrossing@fortywinks.com.au,"Shop 2, 255-267 Old Geelong Rd",Hoppers Crossing,3029,125,284,-37.8753395,144.7171936,5e591192-98ac-4d33-b719-09749c534505,1/11/2015 9:50:25 PM,True,True,False
348,Forty Winks Hornsby,11,5,www.fortywinks.com.au,02 9477 3790,02 9477 3791,hornsby@fortywinks.com.au,155 Pacific Hwy,Hornsby,2077,121,284,-33.7035790,151.0971222,15d6c8d2-02b2-4265-9de0-418c24fb559f,1/11/2015 9:51:05 PM,True,True,False
396,Forty Winks Horsham,11,5,www.fortywinks.com.au,03 5381 1707,03 5381 1708,info@fortywinkshorsham.com.au,46-48 Pynesent Street,Horsham,3400,125,284,-36.7148470,142.1979640,caf43921-f9b3-4d2c-ae57-8a28d3f5d7c6,1/11/2015 9:58:29 PM,True,True,False
367,Forty Winks Jindalee,11,5,www.fortywinks.com.au,07 3279 0488,07 3279 0488,info@fortywinksjindalee.com.au,"Homemaker City, 34 Goggs Road",Jindalee,4074,122,284,-27.5343189,152.9479370,5b2a23eb-f28d-486d-9e89-3dbf03f9feab,1/11/2015 10:24:35 PM,True,True,False
419,Forty Winks Joondalup,11,5,www.fortywinks.com.au,08 9301 2022,08 9301 1280,joondalup@fortywinks.com.au,"Joondalup Square, 3 Sundew Rise,",Joondalup,6027,126,284,-31.7578980,115.7725950,c542f060-f2db-4491-826a-7587619386e4,1/11/2015 10:26:54 PM,True,True,False
368,Forty Winks Kawana,11,5,www.fortywinks.com.au,07 5444 1840,07 5444 7840,kawana@fortywinks.com.au,12 Nicklin Way,Kawana,4575,122,284,-26.7361507,153.1289978,c2fa1d8e-29ce-4e00-9396-1b7ecf91f403,9/2/2015 2:57:40 AM,True,True,False
397,Forty Winks Knox,11,5,www.fortywinks.com.au,03 9758 9600,03 9758 7036,knox@fortywinks.com.au,712-714 Burwood Highway,Knox,3180,125,284,-37.8711433,145.2430115,0d51845d-4574-4f8a-8df0-a20b5855af9f,1/12/2015 12:00:28 AM,True,True,False
349,Forty Winks Kotara,11,5,www.fortywinks.com.au,02 4965 5233,02 4965 5211,kotara@winks.com.au,"Shop 15, 150 Park Avenue",Kotara,2289,121,284,-32.9406967,151.7080994,fbdeccb6-8809-4ea2-8d6e-6b8b7634cf41,1/12/2015 12:01:50 AM,True,True,False
382,Forty Winks Launceston,11,5,www.fortywinks.com.au,03 6334 3111,03 6334 7096,launceston@fortywinkstas.com.au,188 York Street,Launceston,7250,124,284,-41.4396172,147.1370392,fb1bcf73-bbab-47a4-87a4-5ff6ae7d1a33,1/12/2015 12:02:14 AM,True,True,False
350,Forty Winks Liverpool,11,5,www.fortywinks.com.au,02 9824 2133,02 9824 2461,shaun@fortywinksliverpool.com,"Homemaker Centre, 2 Parkers Farm Place, ",Casula ,2170,121,284,-33.9579140,150.8791040,65df7066-9a67-440d-afa5-96f0bb4e21e4,1/12/2015 12:06:37 AM,True,True,False
369,Forty Winks Loganholme,11,5,www.fortywinks.com.au,07 3209 7166,07 3806 2350,services@fortywinksloganholme.com.au,"Shop 6B, Hyperdome Home Centre, Leda Drive",Loganholme,4129,122,284,-27.6575661,153.1695404,57241273-3689-4546-b3ac-a0e36027c0b3,1/12/2015 12:07:04 AM,True,True,False
370,Forty Winks Macgregor,11,5,www.fortywinks.com.au,07 3849 4022,07 3216 8633,macgregor@fortywinks.com.au,"T3, 544 Kessels Rd, ",Macgregor,4109,122,284,-27.5609350,153.0697210,a5b9c11f-b3a0-4f79-b495-c9443291958a,1/12/2015 12:10:48 AM,True,True,False
1421,Forty Winks Mackay ,11,5,www.fortywinks.com.au,07 4942 7000,,Mackay@fortywinks.com.au ,3 Kay Court,Mackay,4740,122,284,-21.1300048,149.1633173,e3b8c198-ea8a-40d5-b271-2f17ae15bc87,11/2/2016 12:03:57 AM,True,True,False
416,Forty Winks Malaga,11,5,www.fortywinks.com.au,08 9429 2611,08 9249 7234,malaga@fortywinks.com.au,"Unit 5, 637 Marshall Rd,  ",Malaga,6064,126,284,-31.8574160,115.9049540,4e131321-c78c-4932-8ca8-f8b1c52d5fe1,1/12/2015 12:18:16 AM,True,True,False
1386,Forty Winks Mandurah,11,5,www.fortywinks.com.au,08 9581 9511,,mandurah@fortywinks.com.au,"Harvey Norman Centre, 5/9 Gordon Road",Mandurah,6210,126,284,-32.5110690,115.7381300,801c926c-ddbb-41c7-b6a4-be704b403625,6/9/2016 9:04:14 PM,True,True,False
351,Forty Winks Manly Vale,11,5,www.fortywinks.com.au,02 9907 6244,02 9907 6102,fwmanly@bigpond.com,234 Condamine Street,Manly Vale,2093,121,284,-33.7855225,151.2673035,c5936453-64b6-4278-9f63-f49e95f3041d,1/12/2015 12:20:00 AM,True,True,False
420,Forty Winks Melville,11,5,www.fortywinks.com.au,08 9329 9855,08 9329 9866,melville@fortywinks.com.au,"Shop 5, Melville Square, 248 Leach Highway",Myaree,6154,126,284,-32.0494309,115.7934189,53894177-4b2e-4132-97e3-142065f6a270,1/12/2015 12:20:29 AM,True,True,False
417,Forty Winks Midland,11,5,www.fortywinks.com.au,08 9274 1822,08 9274 1866,midland@fortywinks.com.au,"Shop 1, Harvey Norman Centre, Corner Lloyd and Clayton Street",Midland,6156,126,284,-31.8967924,116.0126291,030e4a03-b20b-4a7c-80e3-48c6df430715,1/12/2015 12:25:24 AM,True,True,False
399,Forty Winks Mildura,11,5,www.fortywinks.com.au,03 5022 1855,03 5021 2362,fortywinks@ncable.com.au,119 Lime Avenue,Mildura,3500,125,284,-34.1860504,142.1572113,0edd42dd-acfe-494d-aa48-13cba3c3fd55,1/12/2015 12:27:46 AM,True,True,False
378,Forty Winks Mile End,11,5,www.fortywinks.com.au,08 8443 3553,08 8443 3557,mileend@fortywinks.com.au,"Mile End Homemaker Centre, 3/121 Railway Terrace",Mile End,5030,123,284,-34.9345551,138.5766602,81caa1d6-5c74-4fbe-9be3-1a7109616392,1/12/2015 12:28:25 AM,True,True,False
371,Forty Winks Morayfield,11,5,www.fortywinks.com.au,07 5498 7777,07 5498 7575,morayfield@fortywinks.com.au,250 Morayfield Road,Morayfield,4506,122,284,-27.1110287,152.9500885,bb7845c6-1168-4970-a5f1-4855ec67b2c7,1/12/2015 12:31:28 AM,True,True,False
922,Forty Winks Mornington,11,5,www.fortywinks.com.au,03 5976 4060,03 5976 3439,mornington@fortywinks.com.au,"Shop A4 Peninsula Homemaker Centre, 1128-1132 Nepean Hwy",Mornington ,3931,125,284,-38.2201440,145.0577260,16529700-c7d1-43c5-9fd7-e42c9e3ea262,1/12/2015 12:35:30 AM,True,True,False
379,Forty Winks Mt Gambier,11,5,www.fortywinks.com.au,08 8725 0333,08 8723 1440,mgfortywinks@westnet.com.au,50-56 Commercial Street West,Mt Gambier,5290,123,284,-37.8275757,140.7780762,9f941a6a-9c71-425d-8b5c-a89742db924e,1/12/2015 12:36:51 AM,True,True,False
380,Forty Winks Munno Para,11,5,www.fortywinks.com.au,08 8254 9955,08 8254 9660,munnopara@fortywinks.com.au,"Shop 5, 2005 Main North Road (Munno Para Boulevard)",Munno Para,5114,123,284,-34.6679611,138.7012634,73202151-e8a2-452e-84cc-b85be0786426,1/12/2015 12:40:31 AM,True,True,False
401,Forty Winks Narre Warren,11,5,www.fortywinks.com.au,03 8786 5666,03 8786 5688,narrewarren@fortywinks.com.au,"Casey Lifestyle Centre, 430 Princess Highway",Narre Warren,3805,125,284,-38.0271149,145.3030396,0c96ccc6-e5a8-404e-9abf-2b60088d9f60,1/12/2015 12:41:11 AM,True,True,False
372,Forty Winks Noosaville,11,5,www.fortywinks.com.au,07 5449 8300,07 5474 0611,noosa@fortywinks.com.au,"Shop 1B, Noosa Hmkr Cntr, Cnr Thomas & Mary Street",Noosaville,4566,122,284,-26.4003906,153.0659027,27063a34-ceec-4e2c-be0b-cb9934a4b4b4,1/12/2015 12:43:54 AM,True,True,False
402,Forty Winks Northland,11,5,www.fortywinks.com.au,03 9471 0388,03 9471 0181,sales@winks.net.au,"Shop 14, Northland Homemaker Centre, Murray Road",Preston,3072,125,284,-37.7383080,145.0069733,604096f1-6460-4930-86e7-fa7d28e245a4,1/12/2015 12:45:25 AM,True,True,False
923,Forty Winks Nowra,11,5,www.fortywinks.com.au,02 4423 2222,02 4423 5211,nowra@fortywinks.com.au,"Shop 2, The Central Corner, Central Avenue",South Nowra,2541,121,284,-34.9146870,150.6026890,2cf9ccb8-f7fc-4ef8-9a98-e4502b953566,1/12/2015 12:50:20 AM,True,True,False
403,Forty Winks Nunawading,11,5,www.fortywinks.com.au,03 9877 5522,03 9878 6599,nunawading@fortywinks.com.au,317-321 Maroondah Highway,Nunawading,3131,125,284,-37.8182755,145.1716003,50506316-2d2c-4fff-b9d2-12f008612c1d,1/12/2015 12:51:41 AM,True,True,False
421,Forty Winks Osborne Park,11,5,www.fortywinks.com.au,08 9244 3544,08 9244 3533,osbornepark@fortywinks.com.au,505 Scarborough Beach Rd,Osborne Park,6017,126,284,-31.9029598,115.8056564,7c60f1b9-61b2-4188-8ab5-a8b36ab1bc3b,1/12/2015 1:00:04 AM,True,True,False
352,Forty Winks Penrith,11,5,www.fortywinks.com.au,02 4733 0466,02 4733 4548,penrith@fortywinks.com.au,"Shop 2c, The Harvey Norman Centre, Mulgoa Road",Penrith,2750,121,284,-33.7559204,150.6865997,3945f155-83aa-4936-a9e9-e00c4f3e9f13,1/12/2015 1:00:41 AM,True,True,False
353,Forty Winks Port Macquarie,11,5,www.fortywinks.com.au,02 6583 9277,02 6583 9177,portmacquarie@winks.com.au,"Shop 7, Port Home Zone, 160 Hastings River Drive",Port Macquarie,2444,121,284,-31.4483700,152.8903809,fb7f7deb-4ce8-4c99-976c-c8c02a44daf2,1/12/2015 1:02:50 AM,True,True,False
404,Forty Winks Prahran,11,5,www.fortywinks.com.au,03 9510 1394,03 9525 2580,prahran@fortywinks.com.au,478 Malvern Road,Prahran,3181,125,284,-37.8481331,145.0022736,c332922c-0bdf-437a-b1f4-9ae432f906c0,1/12/2015 1:03:13 AM,True,True,False
354,Forty Winks Rutherford (Maitland),11,5,www.fortywinks.com.au,02 4932 4800,02 4932 8500,maitland@fortywinks.com.au,"Shop 4, The Harvey Norman Super Centre, 366 New England Hwy",Rutherford,2320,121,284,-32.7093391,151.5092926,d23132f0-551c-43cc-bcb2-48e75fd2368f,1/12/2015 12:12:34 AM,True,True,False
405,Forty Winks Shepparton,11,5,www.fortywinks.com.au,03 5821 0955,03 5821 7494,alancauson1@bigpond.com,"Shop T3, Home Central Shepparton, 290 Benalla Rd",Shepparton,3630,125,284,-36.3819656,145.4042206,aabe0b56-20d2-493b-b237-802fcc7e7b12,1/12/2015 1:07:35 AM,True,True,False
407,Forty Winks South Wharf,11,5,www.fortywinks.com.au,03 9682 4425,03 9682 7101,southwharf@fortywinks.com.au,"Shop T1.08 Homemaker hub, South Wharf Retail 20 Convention Centre Place",South Wharf,3006,125,284,-37.8252716,144.9491272,bd67a166-105c-4caf-bb7f-4c5d94f72365,1/12/2015 1:10:48 AM,True,True,False
406,Forty Winks Sunbury,11,5,www.fortywinks.com.au,03 9740 9711,03 9744 6468,sunbury@fortywinks.com.au,"Shop 1, 57 Horne Street",Sunbury,3429,125,284,-37.5808678,144.7248993,cdcb0f4f-bfe1-44c6-9539-cf7473fd04e1,1/12/2015 1:11:24 AM,True,True,False
408,Forty Winks Swan Hill,11,5,www.fortywinks.com.au,03 5032 9988,03 5032 9988,swanhill@fortywinks.com.au,37 Campbell Street,Swan Hill,3585,125,284,-35.3483238,143.5618439,bd52730a-5f9b-4c91-bd7f-67ecaa5f08aa,1/12/2015 1:12:04 AM,True,True,False
356,Forty Winks Tamworth,11,5,www.fortywinks.com.au,02 6766 5441,02 6765 5446,fortywinkstam@bigpond.com,Unit 3 / 383 Goonoo Goonoo Road,Tamworth,2340,121,284,-31.0825501,150.9233246,41cff591-6dfe-4e5a-963b-b151b375ac34,1/12/2015 1:14:49 AM,True,True,False
553,Forty Winks Thomastown,11,5,www.fortywinks.com.au,03 9917 2352,03 9917 2619,thomastown@fortywinks.com.au,18-24 Dalton Rd,Thomastown,3074,125,284,-37.6908990,145.0276320,c173a853-c4ae-4e49-82d7-dc0e0740646f,1/12/2015 1:17:17 AM,True,True,False
374,Forty Winks Toowoomba,11,5,www.fortywinks.com.au,07 4632 0500,07 4632 0502,towoomba@fortywinks.com.au,657 Ruthven Street,Toowoomba,4350,122,284,-27.5637798,151.9528656,7244614c-cba7-45e6-9c13-2d88ca11f876,1/12/2015 1:22:07 AM,True,True,False
375,Forty Winks Townsville,11,5,www.fortywinks.com.au,07 4775 4088,07 4779 4600,townsville@fortywinks.com.au,"Shop 8C, Domain Centre, Duckworth Street",Townsville,4810,122,284,-19.2736416,146.7595978,b2617919-5537-4360-8e00-105ac1931b13,1/12/2015 1:23:06 AM,True,True,False
409,Forty Winks Traralgon,11,5,www.fortywinks.com.au,03 5174 6006,03 5174 5955,traralgon@fortywinks.com.au,89 Argyle Street,Traralgon,3844,125,284,-38.1931953,146.5489349,f736d542-c192-4f37-bd7c-f109b8e89c40,1/12/2015 1:23:42 AM,True,True,False
376,Forty Winks Tweed Heads,11,5,www.fortywinks.com.au,07 5524 8744,07 5524 8733,tweedheads@fortywinks.com.au,36 Greenway Drive,South Tweed Heads,2486,121,284,-28.2048016,153.5354767,6ef8e290-9d37-47fc-abce-a36a8e5d4a1c,1/12/2015 1:25:29 AM,True,True,False
357,Forty Winks Wagga Wagga,11,5,www.fortywinks.com.au,02 6921 2051,02 6921 4595,wagga@fortywinks.com.au,"Shop 10, Homebase Centre, 7-23 Hammond Ave",Wagga Wagga,2650,121,284,-35.1205292,147.3805695,6b2e25c6-bdd9-4dd0-9cc0-d8d2d82a2da3,1/12/2015 1:27:09 AM,True,True,False
410,Forty Winks Wangaratta,11,5,www.fortywinks.com.au,03 5721 6508,03 5722 9633,wangaratta@fortywinks.com.au,"21-23 Rowan Street,",Wangaratta,3677,125,284,-36.3533850,146.3235090,2cf14813-51ea-40dd-adf4-d8dd5006e600,1/12/2015 1:29:42 AM,True,True,False
